SJ3T,Fazenda Cavalca Airport
SJ3U,Fazenda Central Airport
SJ3V,Fazenda Manga Airport
SJ3W,Distrito Itaqui Heliport
SJ3X,Fazenda São Bento Airstrip.
SJ3Y,Fazenda Perobas Airport
SJ3Z,Fazenda Santo Expedito Airport
SJ42,Fazenda Agromaster II Airport
SJ43,Genesisagro - Grajaú Airport
SJ44,Fazenda Chapadão do Apuí Airstrip
SJ46,Fazenda ETF Agro Airport
SJ47,Extrema Business Park Heliport
SJ48,Fazenda São Vicente Airport
SJ49,Fazenda São Vicente Airstrip
SJ4A,Fazenda Maria Helena Airport
SJ4B,Morada do Sol Airstrip
SJ4C,Fazenda São João Airstrip
SJ4D,Fazenda Tiúba Airstrip
SJ4G,9º BPM Heliport
SJ4I,Fazenda Lagoa Fechada Airport
SJ4J,Aero Helinorte Airport
SJ4L,Governo Divaldo Suruagy Airport
SJ4M,Fazenda São Jorge
SJ4N,Aldeia Ananapiare Airport
SJ4P,Fazenda Agroprudente Airport
SJ4R,Fazenda Santa Catarina Airport
SJ4S,Fazenda Candoara Airstrip
SJ4T,Anabela Airport
SJ4U,Fazenda Juara Airstrip
SJ4V,DFA Heliport
SJ4W,Mato Verde Municipal Airport
SJ4X,Fazenda Caiçara Airstrip
SJ4Z,Paes Landim - Vale do Fidalgo Airport
SJ62,Fazenda Nossa Senhora de Lourdes Airport
SJ63,Fazenda Mongaguá Airstrip
SJ64,Fazenda JK do Formoso
SJ66,Fazenda Carolina - Grupo FRT Airport
SJ67,Cedro Agropec Heliport
SJ68,Fazenda Tamakavi Airport
SJ69,Fazenda Planalto Airstrip
SJ6A,Aldeia Marithepú Airport
SJ6B,Fazenda Oriental Airstrip
SJ6C,Helimotors Serra do Rio do Rastro Heliport
SJ6D,Fazenda Valadares Airstrip
SJ6E,Fazenda Boa Vista Airport
SJ6F,Fazenda Pão e Vinho Airport
SJ6G,Porto dos Gaúchos Airport
SJ6H,Retiro Barranco Airstrip
SJ6J,Fazenda Sobrado Heliport
SJ6K,Fazenda Laranjeira Airstrip
SJ6L,Fazenda Santa Helena Airstrip
SJ6M,Fazenda Lagoa Bonita Airstrip
SJ6N,Gana Gold Mineração Airport
SJ6P,Fazenda Cruzeiro da Serra Airport
SJ6Q,Fazenda Acauã Airstrip
SJ6R,Dalla Libera Airstrip
SJ6S,Sítio Pouso da Águia Airport
SJ6T,Le Monde Helipad
SJ6V,Fazenda Morada Nova Airport
SJ6W,Indaiá Heliport
SJ6X,Fazenda Santo Antônio do Itiquira Airport
SJ6Z,Fazenda Piratini Airstrip
SJ72,Tri Telecom Heliport
SJ73,Castelo do Piauí Airport
SJ74,AGT Agropecuária Airport
SJ76,Fazenda São Paulo Airport
SJ77,Fazenda Cabeceiras da Transcerrado Airport
SJ78,Fazenda Talismã Airport
SJ79,Fazenda São Fernando Airport
SJ7A,Fazenda Espírito Santo Airstrip
SJ7B,Olímpia Municipal Heliport
SJ7J,Fazenda Santo Inácio Airport
SJ7L,Fazenda Palestra Airport
SJ86,Fortim Heliport
SJ87,Usibras Heliport
SJ88,Fazenda Bom Pastor Airstrip
SJ89,Fazenda Baliza Airstrip
SJ8A,Grato Agropecuária - Fazenda Ipanema Airport
SJ8B,São Joaquim Airport
SJ8C,Zimba Castelo Branco Heliport
SJ8D,Fazenda Novo Horizonte Airstrip
SJ8E,Fazenda Casa Branca Airport
SJ8F,Agropecuária Campo Novo Airport
SJ8G,Fazenda Aracoara Airport
SJ8K,Fazenda Jaraguá Airport
SJ8L,Fazenda Morro São Pedro Airstrip
SJ8M,Grupo Conde Heliport
SJ8P,Fazenda Mata da Chuva Airport
SJ8R,Fazenda Santa Terezinha Airport
SJ8S,Agropecuária JMW Airport
SJAA,Fazenda São José do Rio Branco Airport
SJAB,Helisul - Cataratas Heliport
SJAC,Fazenda Rio Preto Airport
SJAD,Tecno Bag Heliport
SJAE,Fazenda Furnas Airport
SJAF,Fazenda Água Limpa Airport
SJAG,Fazenda Paredão Airport
SJAH,Fazenda Gesso Integral
SJAI,Fazenda Davilândia Airport
SJAJ,Estação Convention Center Helipad
SJAK,Fazenda F5 Airport
SJAL,Fazenda Santa Maria Airport
SJAM,Estância Lajota Heliport
SJAN,Grupo Santander Banespa - Panamericana Park Helipad
SJAO,Natura Heliport
SJAP,Fazenda Mrajan Heliport
SJAQ,Fazenda Renascença Airport
SJAR,Fazenda Bela Manhã Airport
SJAS,Fazenda São Roque Airport
SJAT,Monte Moriá Heliport
SJAU,Araguacema Airport
SJAV,Nauto Najar Heliport
SJAW,Fazenda Citrícola Airport
SJAX,Fazenda Acalanto Airport
SJAY,Fazenda Ventura Airport
SJAZ,Fazenda Querubim Airport
SJBA,Friboi Heliport
SJBB,Fazenda Bacaba Airport
SJBC,Fazenda União Airport
SJBD,Mundo Plaza Helipad
SJBE,Ortosíntese Helipad
SJBF,Fazenda J.K. Airport
SJBG,Edifício Torre Almirante Heliport
SJBH,Tranportadora Americana Heliport
SJBI,Edra Heliport
SJBJ,Guancan Helipad
SJBK,Iriri Airport
SJBL,Fazenda São José Heliport
SJBN,Aldeia Pykany Airport
SJBO,Terra Vista Heliport
SJBP,Atrium VI.com Heliport
SJBQ,CBMM Heliport
SJBR,Fazenda Santa Luzia Airport
SJBS,Fazenda Livramento Airport
SJBT,Fazenda Vera Lúcia Airport
SJBU,Fazenda Baluarte Airport
SJBV,Rio Verde/Mercosul Heliport
SJBW,Fazenda Barbacena Airport
SJBX,Severino Lopes Airport
SJBY,João Silva Airport
SJBZ,Fazenda Três Barras Airport
SJCA,Comandante Vittorio Bonomi Airport
SJCB,Classic Helipad
SJCC,Álvaro Gama Heliport
SJCD,Fazenda Pingo D`Água Airport
SJCE,Usina Eldorado Airport
SJCF,Fazenda Estrela D`Alva Airport
SJCG,Iate Clube de Santos - Angra dos Reis Heliport
SJCH,Fernando João Pereira dos Santos Filho Airport
SJCI,Cap PM Paulo José de Menezes Filho Heliport
SJCJ,Forum Trabalhista de 1ª Instância de São Paulo I Helipad
SJCK,Rei da Pamonha Heliport
SJCL,Fazenda Araçatuba Airport
SJCM,Fazenda São Marcus Airport
SJCN,Aero Agrícola Cristalina Airport
SJCO,Fazenda Aparecida Airport
SJCP,Fazenda São Roberto Airport
SJCQ,Fazenda Serra Azul Airport
SJCR,Forum Trabalhista de 1ª Instância de São Paulo II Helipad
SJCS,Continental Square Heliport
SJCT,Fazenda da Mata Heliport
SJCU,CDA - Uberaba Heliport
SJCV,Roots Heliport
SJCW,Jatapu Airport
SJCX,Hospital Pronto Socorro de Venda Nova Heliport
SJCY,Estância Santa Rita Airport
SJCZ,Fazenda Paraíso Airport
SJDA,Fazenda Cruzeiro Airport
SJDB,Fazenda Santa Elisa Airport
SJDC,Coca-Cola Heliport
SJDD,Fazenda Jumbo Airport
SJDF,Anchieta Hospital Heliport
SJDG,Projeto Iriri Airport
SJDH,Fazenda S.M. Airport
SJDI,Fazenda Concórdia Airport
SJDJ,Arenhart Aviação Agrícola Airport
SJDK,Oeste Plaza Shopping - MC Helipad
SJDL,Fazenda Paraíso Airport
SJDN,Fazenda Campo Alegre Airport
SJDO,Maroum Heliport
SJDP,My Way Heliport
SJDQ,Trade Tower Heliport
SJDR,Diplomata Empresarial S/C Ltda Heliport
SJDS,M Dias Branco Airport
SJDT,Fazenda São Roque Airport
SJDU,Nossa Senhora do Loreto Airport
SJDV,Fazenda Redenção Airstrip
SJDW,Fazenda Canadá Airport
SJDX,Fazenda Bandeirantes Airport
SJDY,Fazenda da Barra Airport
SJDZ,Fazenda Canduá Airport
SJEA,Cadete 56-147 Santana Airport
SJEB,Milennium Office Park Helipad
SJEC,Eduardo Cordeiro de Araújo Airport
SJED,Fazenda Abath Airport
SJEE,Fazenda Ourissanga Airport
SJEF,Fazenda Costa Rica Airport
SJEG,Estância Esmeralda Airport
SJEH,Clemente Verillo Airport
SJEI,New England Helipad
SJEJ,Fazenda Bonanza Airport
SJEK,Satélite Aviação Agrícola Airport
SJEL,Eldorado Airport
SJEM,Vera Municipal Airport
SJEN,Plá e Silva Airport
SJEO,Sylvio Quadros Mercês Heliport
SJEP,Sementes Roos Heliport
SJEQ,Fazenda Bom Jesus Airport
SJER,Fazenda Canadá Airport
SJES,Fazenda Água Pê Airport
SJET,Fazenda Recreio Airport
SJEU,Fazenda São Cristóvão Airport
SJEV,Fazenda São Francisco Airport
SJEW,Fazenda Horita Airport
SJEX,Fazenda Vitória Airport
SJEY,Fazenda Agronet Airport
SJEZ,República dos Palmares Helipad
SJF,Cruz Bay Seaplane Base
SJFA,West Side Heliport
SJFB,Fazenda Bacuri Airport
SJFC,Federação do Comércio do Estado de São Paulo Helipad
SJFD,Méier Medical Center Helipad
SJFE,Condomínio Jacumã Ocean Resort Heliport
SJFF,Frigo Estrela Airport
SJFG,Fazenda Penedo Airport
SJFH,I.I.J.O.- Rosário Heliport
SJFI,CIFI Airport
SJFJ,Fazenda Santa Joana Airport
SJFK,Fazenda Cachoeira Airport
SJFL,Fazenda Campo Formoso Airport
SJFM,Fazenda Macuco Airport
SJFN,Fazenda Brasil Novo Airport
SJFO,Fazenda Califórnia Airport
SJFP,Fazenda Perobal Airport
SJFQ,Fazenda Quatrirmãs Airport
SJFR,Fazenda São Gabriel 2 Airport
SJFS,São João e São Marcos Heliport
SJFT,Fazenda Triunfo Rio Turvo Airport
SJFU,Tabuleiro Airport
SJFV,Fazenda Gaia Airport
SJFW,Fazenda W. Egídio III Airport
SJFX,Fazenda Santo Ângelo Airport
SJFY,Hospital Estadual de Pronto Socorro Heliport
SJFZ,Fazenda MC Heliport
SJGA,Aerorural Floramazon Airport
SJGB,Fazenda Ponte de Pedra Airport
SJGC,Fazenda Busato I Airport
SJGD,Fazenda Rio Brilhante Airport
SJGE,Nações Unidas Airstrip
SJGF,Nova Era Airport
SJGG,Plaza II Heliport
SJGH,Aeropel Airport
SJGI,Fazenda Cypi Airport
SJGJ,Namocoli Airport
SJGK,Fazenda Rio liberdade Airport
SJGL,Pitangueira Heliport
SJGM,Quadra Hungria Heliport
SJGN,Fazenda Agromar Airport
SJGO,Eldorado Airport
SJGP,Fazenda Grupal Airport
SJGQ,Fazenda Alebisa Heliport
SJGR,Fazenda Cavalgada Grande Airport
SJGS,São José de Dentro Heliport
SJGT,Salto Augusto Airport
SJGU,Araguatins Airport
SJGV,Bons Ventos Heliport
SJGW,Tasi Airport
SJGX,Da Praia Velha Airport
SJGY,Fazenda Barriguda Airport
SJGZ,Fazenda Araçatuba Airport
SJHA,Fazenda Janaína Airport
SJHB,Real Hospital Português Helipad
SJHC,Canal Heliport
SJHD,Fazenda Modelo Airport
SJHE,Fazenda Palmeira Airport
SJHF,Bunge Airport
SJHG,Confresa Airport
SJHH,Fazenda Poruína Airport
SJHI,Flow Water Heliport
SJHJ,Fazenda Remanso Airport
SJHK,Música Airport
SJHM,Fazenda Globo Airport
SJHN,Fazenda Belluno Airport
SJHO,Fazenda Colorado Airport
SJHP,Monte Belo Airport
SJHQ,Fazenda São José da Reunidas Airport
SJHR,Flamboyant Heliport
SJHS,Fazenda São Vicente Airport
SJHT,Fazenda ANB Airport
SJHU,Agropecuária Vale do Guaporé Airport
SJHV,Valmor Weiss Heliport
SJHW,Professor Maurício Joppert Airport
SJHX,Frisama Açailândia Airport
SJHY,Paiva Air Heliport
SJHZ,Fazenda Dois Netos Airport
SJIA,Ipiaú Heliport
SJIB,Itabuna Heliport
SJIC,Pedro da Costa Lima Airport
SJID,Fazenda Goiaba Airport
SJIE,Grupo Scheffer Airport
SJIF,Fazenda Nova Era Airport
SJIG,Edifício Times Square Business Helipad
SJIH,Polícia Federal do Espírito Santo Heliport
SJII,Fazenda São Marcos Airport
SJIJ,Fazenda Amparo Airport
SJIL,Fazenda Santa Bárbara Airport
SJIM,Major PM oswaldo Cândido Nunes Heliport
SJIN,Hotel Ariau Amazon Towers II Heliport
SJIO,Guararapes Airport
SJIP,Ipiranga Centro Logístico Heliport
SJIQ,Usina Coruripe - Filial Limeira do Oeste Airport
SJIR,Engenheiro Joaquim Martins Airport
SJIS,Fazenda Futuro Airport
SJIT,Itaú de Minas Airport
SJIU,Fazenda Beija-Flor Airport
SJIV,São João Airport
SJIW,Helicenter Alphaville Heliport
SJIX,Marina Porto Imperial Heliport
SJIY,São Leopoldo Airport
SJIZ,Módulo Aguapei Airport
SJJA,Fazenda Jamanxin Airport
SJJB,Fazenda Cacique Airport
SJJC,Ceará-Mirim Heliport
SJJD,Jijoca de Jericoacoara Airport
SJJE,Jequié Heliport
SJJF,Pousada do Rio Roosevelt Airport
SJJG,Fazenda Tanguru Airport
SJJH,Pousada Rio Xingu Airport
SJJI,Novo Horizonte Airport
SJJJ,Fazenda Juliana Airport
SJJK,Fazenda Taquaral Airport
SJJL,Fazenda Campo Aberto Airport
SJJM,Michels Aviação Agrícola LTDA Airport
SJJN,Fazenda Shangri-lá Airstrip
SJJO,João de Oliveira Bueno Airport
SJJP,São Francisco Airport
SJJQ,Polícia Federal Heliport
SJJR,Fazenda Recreio Airport
SJJS,BS Colway Heliport
SJJT,Fazenda Vale Verde Airport
SJJU,Fazenda Barra Mansa Airport
SJJV,Fazenda Pilar Airport
SJJW,Fazenda Santa Emília Airport
SJJX,Maca Aero Airport
SJJY,Indaiaúba Heliport
SJJZ,Ilha de Terrapleno Heliport
SJKA,Aerocampo Airport
SJKB,Fazenda Adelaide Airport
SJKC,Fazenda Costa Norte II Airport
SJKD,Helisilva Heliport
SJKE,Sellix Heliport
SJKF,Lago Azul Heliport
SJKG,Fazenda Jatobá Airport
SJKH,Boa Fé Airport
SJKI,Hangar Comandante Salomão Alcolumbre Airport
SJKJ,Fazenda Cangaia Airport
SJKK,Coca-Cola Heliport
SJKL,Canã Airport
SJKM,Canawapai Airport
SJKN,Caracanã Airport
SJKO,Cararuau Airport
SJKP,Caraparu Airport
SJKQ,Caramambataí (Mapae) Airport
SJKR,Pista KRB Airport
SJKS,Catrimani I Airport
SJKT,Contão Airport
SJKU,Cumaipá Airport
SJKV,Cumanã I Airport
SJKW,Cumanã II Airport
SJKX,Cutia Airport
SJKY,Comeri Santos Helipad
SJKZ,Estevão Airport
SJLA,Flechal Airport
SJLB,Fazenda Chaparral Airport
SJLC,Hakoma Airport
SJLD,Fazenda Porto do Campo Airport
SJLE,Halikato-U Airport
SJLF,Homoxi Airport
SJLH,Jacamim Airport
SJLI,Fazenda Lilliani Airport
SJLJ,Jatapuzinho Airport
SJLK,Lago Grande I Airport
SJLL,Maturucá Airport
SJLM,Leão de Ouro Airport
SJLN,Maloquinha Airport
SJLO,Manalaí Airport
SJLP,Manoá-Pium Airport
SJLQ,Maracanã Airport
SJLR,Cambiju Heliport
SJLS,Marupá Airport
SJLT,Milho Airport
SJLU,Missão Catrinami Airport
SJLV,Morro Airport
SJLW,Mudubim I Airport
SJLX,Mutum Airport
SJLY,Helicentro BH Heliport
SJLZ,Orinduque Airport
SJMA,Fazenda Mundo Acabado Airport
SJMB,Fazenda Mombaça Heliport
SJMC,Monte Carlo Trade Center Heliport
SJMD,Paapiu Novo Airport
SJME,Mato Grosso Airport
SJMF,Pacu Airport
SJMG,Maguinhos Heliport
SJMH,Palimiú Airport
SJMI,Parafuri Airstrip
SJMJ,Pedra Branca Airport
SJMK,Pedra Preta Airport
SJML,Piolho Airport
SJMM,Pipi Airport
SJMN,Raposa Airport
SJMO,Santa Isabel Airport
SJMP,Santa Liberdade Airstrip
SJMQ,Santa Maria de Normândia Airstrip
SJMR,Maragogipe Airport
SJMS,Mineração Serra Grande Heliport
SJMT,São Miguel Cachoeirinha Airport
SJMU,Sauparú Airport
SJMV,Serra do Sol Airport
SJMW,Socó Airport
SJMX,Suapi Airport
SJMY,Monte Rey Heliport
SJMZ,Fazenda Mizote Airport
SJNA,Clube de Esportes Aéreos e Náuticos do Pará Airport
SJNB,Ubaru Airport
SJNC,Uraricoera Airport
SJND,Nova Descoberta Airport
SJNE,Wapum Airport
SJNF,Wilimon Airport
SJNG,Xidea Airport
SJNH,Fazenda Nhu-Verá Airport
SJNI,Fazenda Mutum Airport
SJNJ,Fazenda Lakanka Airport
SJNK,Fazenda Três Perobas Airport
SJNL,Fazenda Reata Airport
SJNM,Fazenda Santa Luzia Airport
SJNN,Fazenda Botelho Airport
SJNO,Fazenda Nazaré Airport
SJNP,Novo Progresso Airport
SJNQ,Destilaria Medasa Airport
SJNR,Norte Jet Airport
SJNS,Ilha dos Macacos Airport
SJNT,Higienópolis Medical Center Helipad
SJNU,Fazenda Campo Alto Airport
SJNV,Fazenda São Francisco Airport
SJNW,Fazenda Nhandu Airport
SJNX,Cosmos Aviação Agrícola Airport
SJNY,Iberostar Praia do Forte Heliport
SJNZ,Fazenda Três Lagoas Airport
SJOA,Fazenda Fortaleza Heliport
SJOB,Estáncia Parque Atibaia Heliport
SJOC,Hotel Paradise Heliport
SJOD,Alô Brasil Heliport
SJOE,Haras Cachoeira Heliport
SJOF,Frango Norte Heliport
SJOG,Ariquemes Airport
SJOH,Juruti Airport
SJOI,Fazenda Jaguatirica Airport
SJOJ,Simasa Airport
SJOK,Fazenda Modelo Airport
SJOL,RS Morizono Heliport
SJOM,Fazenda Karla Renata Airport
SJON,Fazenda São José do Generoso Airport
SJOO,Doutor João Osmar de Oliveira Airport
SJOP,Minas da Conceição Heliport
SJOQ,Cristália Heliport
SJOR,Fazenda Parabúfalos Airport
SJOS,Tropical Heliport
SJOT,Oliveira Heliport
SJOU,Marfrig Frigorífico Airport
SJOV,C.B.E. - Companhia Brasileira de Equipamentos Heliport
SJOW,Fazenda Guadalupe Airport
SJOX,Fazenda Brinquinho Airport
SJOY,Fazenda São Miguel Airport
SJOZ,Faria Lima Square Heliport
SJPA,EMAL - Pimenta Bueno Airport
SJPB,Guarapiranga Golfe Heliport
SJPC,Giannone Flavor Heliport
SJPD,Riacho Verde Heliport
SJPE,Praia da Armação Heliport
SJPF,Polícia Federal Heliport
SJPG,Pista Branca de Neve
SJPH,Fazenda Palma Airport
SJPI,Fazenda Pirapitinga Airport
SJPJ,Prefeitura do Município de Jundiaí Heliport
SJPK,Marcos da Cunha Airport
SJPL,Fazenda Austrália Airport
SJPM,Capitão PM Cidimar Antunes de Almeida Heliport
SJPN,Campan Heliport
SJPO,Xingó Airport
SJPP,Aero Rural Airport
SJPQ,Fazenda Buriti Airport
SJPR,Andrieli Base Operacional Airport
SJPS,Fazenda Monte Belo Airport
SJPT,Petrobrás - Refinaria de Capuava Heliport
SJPU,Pau D`Arco Airport
SJPV,Fazenda Cedro Airport
SJPW,Fazenda Guimarães II Airport
SJPX,Fazenda Cidade Verde Airport
SJPY,Coqueiral Heliport
SJPZ,Fazenda Santo Antônio Heliport
SJQA,Fazenda Clarim Airport
SJQB,Fazenda Symalu Airport
SJQC,Jequitimar Heliport
SJQD,Fazenda São Roque do Vale do Rio Negro Airport
SJQE,Graciosa Airport
SJQF,Fazenda Londrina Airport
SJQG,HSBC Heliport
SJQH,Fazenda Tempero Seco Airport
SJQI,Porto Jofre Airport
SJQJ,Jomarca II Heliport
SJQK,Barra do Vento Airport
SJQL,Águas Claras Aviação Agrícola Airport
SJQM,Fazenda Valor Heliport
SJQN,Quirinópolis Airport
SJQO,Unidade Administrativa Conjunta do IAP/BPAMB Heliport
SJQP,Estância Rebog Airport
SJQQ,Fazenda Terra Alta Airport
SJQR,Jacarezinho Airport
SJQS,Paredão da Serra Airport
SJQT,Fazenda Haras RPC Airport
SJQU,Mantiqueira Heliport
SJQV,Usina Santa Luiza Airport
SJQW,Warna Roos Heliport
SJQX,Fazenda Uruará Airport
SJQY,Terminal do Solimões Heliport
SJQZ,Dona Iracema Airport
SJRA,Pesqueiro Xingu Airport
SJRB,Fazenda VR Airport
SJRC,Serra da Borda Airport
SJRD,Ilha Josefa Heliport
SJRE,Vila Adail Heliport
SJRF,Lavalpa Heliport
SJRG,Rio Grande Regional Airport
SJRH,Fazenda Galheiro Airport
SJRI,Condomínio Boa Esperança Airport
SJRJ,Agromineral Mutum Airport
SJRK,Agropecuária São Roberto Airport
SJRL,Fazenda do Açucar Airport
SJRM,Monte das Oliveiras Heliport
SJRN,Carlos Gomes Center Heliport
SJRO,Fazenda Santa Elisa Airport
SJRP,Fazenda Santângelo Agropecuária Airport
SJRQ,Hospital São Camilo Pompéia Heliport
SJRR,Fazenda Barreiro Airport
SJRS,Fazenda Guanabara Airport
SJRT,Fazenda Arrendamento Airport
SJRU,Maria Cecília Lara Campos Heliport
SJRV,PCH Garganta da Jararaca Airport
SJRW,PCH Buriti Airport
SJRX,Grupamento Aéreo da Polícia Militar Heliport
SJRY,Mega Mix Heliport
SJRZ,João Domingues de Araújo Helipad
SJSA,Fazenda Aimorés Airport
SJSB,Ilha Guaíba Heliport
SJSC,Fazenda São Sebastião do Castelo Airport
SJSD,Fazenda São Bento Airport
SJSE,Serabi Airport
SJSF,Agropecuária Barrinha Airport
SJSG,Usina Serra Grande Heliport
SJSH,Fly Ville Airport
SJSJ,Fazenda São José do Cangalha Airport
SJSK,Mário Spada Airport
SJSL,Fazenda Santa Luiza Airport
SJSM,Fazenda Santa Rita Airport
SJSN,Fazenda Carvalho Airport
SJSO,Fazenda Divisão II Airport
SJSQ,Palma Heliport
SJSR,Fazenda Santa Rosa Airport
SJSS,Agrifor Airport
SJST,Umbará Energy Heliport
SJSU,Fazenda São Marcus Airport
SJSV,Fazenda Guiné Airport
SJSW,Natal Mar Heliport
SJSY,Resgate Região Oceânica Heliport
SJSZ,Usina Mundial Heliport
SJTA,Cristal Airport
SJTB,Fazenda Buriti Airport
SJTC,Bauru/Arealva–Moussa Nakhal Tobias State Airport
SJTD,Plaza JK Heliport
SJTE,Praia do Algodão Heliport
SJTF,Fazenda Mequens Airport
SJTG,Fazenda Calcário Tangará Airport
SJTH,Fazenda Pôr do Sol
SJTI,Fazenda Iapó Airport
SJTK,Ecofly Airport
SJTL,Aero Agrícola Gaivota Airport
SJTM,Santa Cecília Airport
SJTN,Fazenda Alvorada do Caxingó Airport
SJTO,São José Airport
SJTP,Tapurah Airport
SJTQ,Fazenda Santa tereza Airport
SJTR,Angélica IV Heliport
SJTS,Terra Santa Airport
SJTT,Fazenda Lagoa do Barro Airport
SJTU,Fazenda Tucano Airport
SJTV,Fazenda Guerra Airport
SJTW,Centauro Heliport
SJTX,Fazenda Nelore Heliport
SJTY,Gran Meliá Mofarrej Heliport
SJTZ,Dom Eliseu Airport
SJUA,Fazenda Ipanema Airport
SJUB,Fazenda Rio Azul Airport
SJUC,Jardim Paraíso Airport
SJUD,Usina Dourados Airport
SJUE,Ecological Center Heliport
SJUF,Silvestre Heliport
SJUG,SPEL Embalagens Helipad
SJUH,Fazenda Lagoinha Airport
SJUI,Fazenda São Francisco Heliport
SJUJ,Fazenda Juína Airport
SJUL,Fazenda Rio Pardo Airport
SJUM,Umuarama Heliport
SJUN,Unimed - Nordeste Helipad
SJUO,Forest Trade Heliport
SJUP,Braskem Heliport
SJUQ,Fazenda Vista Alegre Airport
SJUR,Fazenda Reunidas Airport
SJUS,Fazenda Acará Airport
SJUT,Cimento Rio Branco Heliport
SJUU,Fazenda Paraná Airport
SJUV,A Universal Heliport
SJUW,CPFL Sede Heliport
SJUX,MBP - Metalúrgica Barra do Piraí Heliport
SJUY,Sinal Empreendimentos Heliport
SJUZ,Santo Aleixo Heliport
SJVA,DJY Heliport
SJVB,Fazenda Sagrado Coração de Jesus Airport
SJVC,Ibiporanga da Felicidade Airport
SJVD,Nazaré da Felicidade Airport
SJVE,VR Campos do Jordão Heliport
SJVF,Fazenda Colorado Airport
SJVG,Jacarecica Heliport
SJVH,Condomínio Edifício Mansão Macedo Heliport
SJVI,Zona 01 Heliport
SJVJ,Chácara da Capela Heliport
SJVK,Pian Airstrip
SJVL,Fazenda Cachoeirinha Airport
SJVM,Estância Califórnia Airport
SJVN,Fazenda do Limão Airport
SJVO,Aragarças Airport
SJVP,Vila Pitinga Airport
SJVQ,Triálcool Airport
SJVR,Fazenda São Joaquim Airport
SJVS,Vale do Paranaíba Airport
SJVT,Rio Negro Heliport
SJVU,Hospital Memorial São José Heliport
SJVV,Fazenda Catelani Airport
SJVW,Campos Gerais Airport
SJVX,Pagrisa Airport
SJVY,Haras Bela Vista Airport
SJVZ,Fazenda São Paulo Airport
SJWA,Usina Maracaju Airport
SJWB,Pouso Alto Airport
SJWC,Fazenda Nossa Senhora da Muxima Airport
SJWD,Usina Passa Tempo Airport
SJWE,Fazenda Araribá Airport
SJWF,Mima Heliport
SJWG,Itagro Airport
SJWH,Fazenda Santa Inês Airport
SJWI,Fazenda Flor Airport
SJWJ,HPE Helipad
SJWK,Fiec Heliport
SJWL,Boca da Mata Airport
SJWM,Fazenda Sanga Funda Airport
SJWN,Fazenda Santa Dulcina Airport
SJWO,Terra Santa Airport
SJWP,Warpol Airport
SJWQ,Aeroclube de Birigui - CMTE Munir Djabak Airport
SJWR,Heligalo Heliport
SJWS,Praia de Olaria Heliport
SJWT,Fazenda Sucuri Airport
SJWU,Fazenda Ideal Airport
SJWV,Fazenda São Judas Airport
SJWW,Fazenda Cachoeira Preta Airport
SJWX,Rio Alegre Airport
SJWY,Parkway Heliport
SJWZ,E-Tower Helipad
SJXA,Aeromis Airport
SJXB,Aquapey Airport
SJXC,Usina Santa Cruz Airport
SJXD,Escarpas Heliport
SJXE,Sinal Construtora Heliport
SJXF,Aloiso Ximenes de Farias Junior Heliport
SJXG,Fazenda Agroplan Airport
SJXH,Águas Frias Airport
SJXJ,Alimentos Dallas Airport
SJXK,Eldorado Helipad
SJXL,Hospital Unimed Primavera Helipad
SJXM,Carolina de Assis Repetto Airport
SJXN,Parque Fazenda Bom Futuro Airport
SJXO,HP Padilha Heliport
SJXP,Alice Maria Sampaio Ferreira Heliport
SJXQ,Ribeirão Shopping Heliport
SJXR,B. Cao Viño Heliport
SJXS,Veracel Airport
SJXT,Iguassú Heliport
SJXU,Alphaville Gramado Heliport
SJXV,Fazenda Bela Vista Airport
SJXW,Fazenda 3M Airport
SJXX,Recreio Airport
SJXY,Piratas Mall Heliport
SJXZ,Namour Heliport
SJYA,Caraguatá Heliport
SJYB,Edifício Plaza I Heliport
SJYC,AHE Peixe Angical Airport
SJYD,Fazenda Kajussol Airport
SJYE,Água Fria Airport
SJYF,Ajarani Airport
SJYG,Alto Mucajaí Airport
SJYH,Fazenda Cachoeira Alta Airport
SJYI,Araí Airport
SJYJ,Aratha-Ú Airport
SJYK,Baixo Catrimani Airport
SJYL,Baixo Mucajaí Airport
SJYM,Bala Airport
SJYN,Centro Empresarial Araguaia II - CEA II Helipad
SJYO,Bananal Airport
SJYP,Bananeira Airport
SJYQ,Barreirinha Airport
SJYR,Caju Airport
SJYS,Camará Airport
SJYT,Campo Formoso Airport
SJYU,Campo Grande Airport
SJYV,Cauê-Apiaí Heliport
SJYW,Fazenda Santa Terezinha Airport
SJYX,Foz do Chopim Heliport
SJYY,Rio do Sangue Airport
SJYZ,Fazenda Lagoa Encantada Airport
SJZA,Capão Alto Airport
SJZB,Vale do Tucanã Airport
SJZC,Destilaria São Luiz Airport
SJZD,Fazenda Bandeiras Airport
SJZE,Fazenda Brioso Airport
SJZF,Fazenda Campo Triste Airport
SJZG,Leonel de Moura Brizola Airport
SJZH,Fazenda Rio do Fogo Airport
SJZI,Monte Carmelo Heliport
SJZJ,Rancho Dória Heliport
SJZK,Projac Heliport
SJZL,Banco Santander Helipad
SJZM,Carlos Alberto Pinto Airport
SJZN,Campo Bahia Resort Heliport
SJZO,Fazenda Boi Branco Airport
SJZP,Mathovi Airport
SJZQ,Fazenda Monte Alegre Airport
SJZR,Fazenda Itália Airport
SJZS,Fazenda Canel Airport
SJZT,Fazenda Busato II Airport
